Occurrence_id,Period,Region,Forest type,Transect,Plot number,fullplotID,LAT,LON,Date,Observers,Time lamps on,Time lamps of,Forest affinity,Species (Dutch name),Species (English name),Species (French name),Species (Scientific name),Amount,Rarity,Family,"Remarks (Wind, rain, moon, cloudiness)",Minimum Temperature,Maximum Temperature,Average Temperature
UGENT:FORMICA_LEPIDOPTERA:BEHIT3P5:3:6869760ccaca20048c2c9bfe3c835a8e,3,B_HIGH,Open,BeHiT3,5,BeHiT3P5,50.5193993,5.8921311,2020-09-13,"Cyr Mestdagh, Pieter Sanczuk",1899-12-31T18:56:00Z,1899-12-31T06:39:00Z,mm,vierkantvlekuil,Square-spot Rustic,Trimaculée,Xestia xanthographa,4,common,Noctuidae,Clear sky,,,
UGENT:FORMICA_LEPIDOPTERA:BEHIT3P5:3:ea97b02d581b34872261ba8db2d9d749,3,B_HIGH,Open,BeHiT3,5,BeHiT3P5,50.5193993,5.8921311,2020-09-13,"Cyr Mestdagh, Pieter Sanczuk",1899-12-31T18:56:00Z,1899-12-31T06:39:00Z,mo,maansikkeluil,Lunar Underwing,Omphaloscélis à lunule,Agrochola lunosa,2,fairly common,Noctuidae,Clear sky,,,
UGENT:FORMICA_LEPIDOPTERA:BEHIT3P5:3:80c09c2b009408578d0f813af74766ab,3,B_HIGH,Open,BeHiT3,5,BeHiT3P5,50.5193993,5.8921311,2020-09-13,"Cyr Mestdagh, Pieter Sanczuk",1899-12-31T18:56:00Z,1899-12-31T06:39:00Z,w,rode dennenspanner,Barred Red,Bilieuse,Hylaea fasciaria,1,fairly common,Geometridae,Clear sky,,,
UGENT:FORMICA_LEPIDOPTERA:BEHIT3P5:3:3162768530c04588dd8754c90dd11a5d,3,B_HIGH,Open,BeHiT3,5,BeHiT3P5,50.5193993,5.8921311,2020-09-13,"Cyr Mestdagh, Pieter Sanczuk",1899-12-31T18:56:00Z,1899-12-31T06:39:00Z,wg,dennenbandspanner,Banded Pine Carpet,Phalène du sapin,Pungeleria capreolaria,1,fairly common,Geometridae,Clear sky,,,
UGENT:FORMICA_LEPIDOPTERA:BEHIT3P5:4:63265dc3e0ce9933dfabb0370b0e02da,4,B_HIGH,Open,BeHiT3,5,BeHiT3P5,50.5193993,5.8921311,2020-10-12,"Cyr Mestdagh, Els Dhiedt, Michael Perring",1899-12-31T17:52:00Z,1899-12-31T07:25:00Z,mm,meidoornuil,Green brindled Crescent,Aubépinière,Allophyes oxyacanthae,1,fairly common,Noctuidae,Rain (whole night),,,
UGENT:FORMICA_LEPIDOPTERA:BEHIT3P5:4:203d808df597cc2ddd6cfe1732595bf2,4,B_HIGH,Open,BeHiT3,5,BeHiT3P5,50.5193993,5.8921311,2020-10-12,"Cyr Mestdagh, Els Dhiedt, Michael Perring",1899-12-31T17:52:00Z,1899-12-31T07:25:00Z,mm,bosbesuil,Chestnut,Conistre polie,Conistra vaccinii,2,common,Noctuidae,Rain (whole night),,,
UGENT:FORMICA_LEPIDOPTERA:BELOT1P1:1:0638d2f4f0ce3f46cdac0404ee9b8b28,1,B_LOW,Closed,BeLoT1,1,BeLoT1P1,50.7696403,3.7534763,2020-06-19,"Cyr Mestdagh, Pepijn Boeraeve",1899-12-31T21:02:00Z,1899-12-31T05:02:00Z,w,grote spikkelspanner,Great Oak Beauty,Boarmie du chêne,Hypomecis roboraria,4,fairly common,Geometridae,Clear sky,14,16,14.9375
UGENT:FORMICA_LEPIDOPTERA:BELOT1P1:1:d3f50fcde8700253f1e0cbf7be5db2ed,1,B_LOW,Closed,BeLoT1,1,BeLoT1P1,50.7696403,3.7534763,2020-06-19,"Cyr Mestdagh, Pepijn Boeraeve",1899-12-31T21:02:00Z,1899-12-31T05:02:00Z,mm,ringspikkelspanner,Pale Oak Beauty,Boarmie apparentée,Hypomecis punctinalis,3,common,Geometridae,Clear sky,14,16,14.9375
UGENT:FORMICA_LEPIDOPTERA:BELOT1P1:1:78ea57703c7f9aef447f7dd54c7bebab,1,B_LOW,Closed,BeLoT1,1,BeLoT1P1,50.7696403,3.7534763,2020-06-19,"Cyr Mestdagh, Pepijn Boeraeve",1899-12-31T21:02:00Z,1899-12-31T05:02:00Z,mm,gerande spanner,Clouded Border,Bordure entrecoupée,Lomaspilis marginata,1,common,Geometridae,Clear sky,14,16,14.9375
UGENT:FORMICA_LEPIDOPTERA:BELOT1P1:1:c89a7383381afa77280440fbfa6f86ea,1,B_LOW,Closed,BeLoT1,1,BeLoT1P1,50.7696403,3.7534763,2020-06-19,"Cyr Mestdagh, Pepijn Boeraeve",1899-12-31T21:02:00Z,1899-12-31T05:02:00Z,mm,oranje iepentakvlinder,Orange Moth,Angéronie du prunier,Angerona prunaria,1,common,Geometridae,Clear sky,14,16,14.9375
UGENT:FORMICA_LEPIDOPTERA:BELOT1P1:1:f09201360da4d6c2ca263a3bc1d885ae,1,B_LOW,Closed,BeLoT1,1,BeLoT1P1,50.7696403,3.7534763,2020-06-19,"Cyr Mestdagh, Pepijn Boeraeve",1899-12-31T21:02:00Z,1899-12-31T05:02:00Z,mm,vliervlinder,Swallow-tailed Moth,Phalène du sureau,Ourapteryx sambucaria,2,fairly common,Geometridae,Clear sky,14,16,14.9375
UGENT:FORMICA_LEPIDOPTERA:BELOT1P1:1:c76bdbc7384b20b0e239d31db7113adb,1,B_LOW,Closed,BeLoT1,1,BeLoT1P1,50.7696403,3.7534763,2020-06-19,"Cyr Mestdagh, Pepijn Boeraeve",1899-12-31T21:02:00Z,1899-12-31T05:02:00Z,mo,gewone worteluil,Heart and Dart,Double-Tache,Agrotis exclamationis,1,common,Noctuidae,Clear sky,14,16,14.9375
UGENT:FORMICA_LEPIDOPTERA:BELOT1P1:1:f7a6b9249ecb6224fcf8a63a7f62495c,1,B_LOW,Closed,BeLoT1,1,BeLoT1P1,50.7696403,3.7534763,2020-06-19,"Cyr Mestdagh, Pepijn Boeraeve",1899-12-31T21:02:00Z,1899-12-31T05:02:00Z,mm,huismoeder,Large Yellow Underwing,Hibou,Noctua pronuba,1,common,Noctuidae,Clear sky,14,16,14.9375
UGENT:FORMICA_LEPIDOPTERA:BELOT1P1:1:62d270315bce936e51467470ee77be0f,1,B_LOW,Closed,BeLoT1,1,BeLoT1P1,50.7696403,3.7534763,2020-06-19,"Cyr Mestdagh, Pepijn Boeraeve",1899-12-31T21:02:00Z,1899-12-31T05:02:00Z,mm,appeltak,Light Emerald,Céladon,Campaea margaritaria,2,common,Geometridae,Clear sky,14,16,14.9375
UGENT:FORMICA_LEPIDOPTERA:BELOT1P1:1:7438247909228da2693b34ef0b19a742,1,B_LOW,Closed,BeLoT1,1,BeLoT1P1,50.7696403,3.7534763,2020-06-19,"Cyr Mestdagh, Pepijn Boeraeve",1899-12-31T21:02:00Z,1899-12-31T05:02:00Z,mm,populierenpijlstaart,Poplar Hawk-moth,Sphinx du peuplier,Laothoe populi,1,common,Sphingidae,Clear sky,14,16,14.9375
UGENT:FORMICA_LEPIDOPTERA:BELOT1P1:1:d606918d87977732aa9bd4841b6ba30f,1,B_LOW,Closed,BeLoT1,1,BeLoT1P1,50.7696403,3.7534763,2020-06-19,"Cyr Mestdagh, Pepijn Boeraeve",1899-12-31T21:02:00Z,1899-12-31T05:02:00Z,mm,gele agaatspanner,Barred Straw,Cidarie pyrale,Gandaritis pyraliata,1,common,Geometridae,Clear sky,14,16,14.9375
UGENT:FORMICA_LEPIDOPTERA:BELOT1P1:1:0068568d852c3e98379d3c2ce029cf25,1,B_LOW,Closed,BeLoT1,1,BeLoT1P1,50.7696403,3.7534763,2020-06-19,"Cyr Mestdagh, Pepijn Boeraeve",1899-12-31T21:02:00Z,1899-12-31T05:02:00Z,mm,taxusspikkelspanner,Willow Beauty,Boarmie rhomboïdale,Peribatodes rhomboidaria,1,common,Geometridae,Clear sky,14,16,14.9375
UGENT:FORMICA_LEPIDOPTERA:BELOT1P1:1:0e15885f8797803656b03973d9beaa3b,1,B_LOW,Closed,BeLoT1,1,BeLoT1P1,50.7696403,3.7534763,2020-06-19,"Cyr Mestdagh, Pepijn Boeraeve",1899-12-31T21:02:00Z,1899-12-31T05:02:00Z,w,gele oogspanner,Clay Triple-lines,Phalène trilignée,Cyclophora linearia,1,common,Geometridae,Clear sky,14,16,14.9375
UGENT:FORMICA_LEPIDOPTERA:BELOT1P1:1:4051fd43096d9d7a4ccf316ab36432cc,1,B_LOW,Closed,BeLoT1,1,BeLoT1P1,50.7696403,3.7534763,2020-06-19,"Cyr Mestdagh, Pepijn Boeraeve",1899-12-31T21:02:00Z,1899-12-31T05:02:00Z,mm,gewone spikkelspanner,Small Engrailed,Bi ondulée,Ectropis crepuscularia,1,common,Geometridae,Clear sky,14,16,14.9375
UGENT:FORMICA_LEPIDOPTERA:BELOT1P1:1:86976243d25324fd2475fa247c27d154,1,B_LOW,Closed,BeLoT1,1,BeLoT1P1,50.7696403,3.7534763,2020-06-19,"Cyr Mestdagh, Pepijn Boeraeve",1899-12-31T21:02:00Z,1899-12-31T05:02:00Z,wl,gegolfde spanner,Scallop shell moth,Phalène ondulée,Hydria undulata,1,fairly common,Geometridae,Clear sky,14,16,14.9375
UGENT:FORMICA_LEPIDOPTERA:BELOT1P1:1:b7c4f6d0b7feaf2bbe75eba00a1eee38,1,B_LOW,Closed,BeLoT1,1,BeLoT1P1,50.7696403,3.7534763,2020-06-19,"Cyr Mestdagh, Pepijn Boeraeve",1899-12-31T21:02:00Z,1899-12-31T05:02:00Z,wl,peppel-orvlinder,Figure of Eighty,Octogésime,Tethea ocularis,1,fairly common,Drepanidae,Clear sky,14,16,14.9375
UGENT:FORMICA_LEPIDOPTERA:BELOT1P1:1:912b2bf1927ec338045a5f015cf2851e,1,B_LOW,Closed,BeLoT1,1,BeLoT1P1,50.7696403,3.7534763,2020-06-19,"Cyr Mestdagh, Pepijn Boeraeve",1899-12-31T21:02:00Z,1899-12-31T05:02:00Z,mm,variabele spikkelspanner,Mottled Beauty,Boarmie recourbée,Alcis repandata,1,common,Geometridae,Clear sky,14,16,14.9375
UGENT:FORMICA_LEPIDOPTERA:BELOT1P1:1:4b2c40d47fce175aa2879f9301607010,1,B_LOW,Closed,BeLoT1,1,BeLoT1P1,50.7696403,3.7534763,2020-06-19,"Cyr Mestdagh, Pepijn Boeraeve",1899-12-31T21:02:00Z,1899-12-31T05:02:00Z,mm,blauwrandspanner,Blue-bordered Carpet,Cidarie bicolore,Plemyria rubiginata,1,fairly common,Geometridae,Clear sky,14,16,14.9375
UGENT:FORMICA_LEPIDOPTERA:BELOT1P1:1:61197369fe20508a92c11b818b03a005,1,B_LOW,Closed,BeLoT1,1,BeLoT1P1,50.7696403,3.7534763,2020-06-19,"Cyr Mestdagh, Pepijn Boeraeve",1899-12-31T21:02:00Z,1899-12-31T05:02:00Z,mm,v-dwergspanner,V-Pug,Eupithécie couronnée,Chloroclystis v-ata,1,fairly common,Geometridae,Clear sky,14,16,14.9375
UGENT:FORMICA_LEPIDOPTERA:BELOT1P1:1:d01491038846b8c4af12bcaf6ed6f43a,1,B_LOW,Closed,BeLoT1,1,BeLoT1P1,50.7696403,3.7534763,2020-06-19,"Cyr Mestdagh, Pepijn Boeraeve",1899-12-31T21:02:00Z,1899-12-31T05:02:00Z,mm,gewone dwergspanner,Common Pug,Eupithécie austère,Eupithecia vulgata,1,common,Geometridae,Clear sky,14,16,14.9375
UGENT:FORMICA_LEPIDOPTERA:BELOT1P1:1:bacd5b4ec270f514a2d7c5f1111349a7,1,B_LOW,Closed,BeLoT1,1,BeLoT1P1,50.7696403,3.7534763,2020-06-19,"Cyr Mestdagh, Pepijn Boeraeve",1899-12-31T21:02:00Z,1899-12-31T05:02:00Z,mm,zwartkamdwergspanner,Double-striped Pug,Fausse eupithécie,Gymnoscelis rufifasciata,1,common,Geometridae,Clear sky,14,16,14.9375
UGENT:FORMICA_LEPIDOPTERA:BELOT1P1:2:c8fe2bcc91ce62bbe8a385c4f7a6f298,2,B_LOW,Closed,BeLoT1,1,BeLoT1P1,50.7696403,3.7534763,2020-08-03,"Cyr Mestdagh, Stephanie Schelfhout",1899-12-31T20:28:00Z,1899-12-31T05:45:00Z,w,nonvlinder,Black Arches,Cul noir,Lymantria monacha,2,fairly common,Erebidae,Cloudy,13,18,14.94444444
UGENT:FORMICA_LEPIDOPTERA:BELOT1P1:2:21dbc3e0e953097ab048dd35435609ee,2,B_LOW,Closed,BeLoT1,1,BeLoT1P1,50.7696403,3.7534763,2020-08-03,"Cyr Mestdagh, Stephanie Schelfhout",1899-12-31T20:28:00Z,1899-12-31T05:45:00Z,w,zilveren groenuil,Green Silver lines,Halias du Hêtre,Pseudoips prasinana,1,fairly common,Nolidae,Cloudy,13,18,14.94444444
UGENT:FORMICA_LEPIDOPTERA:BELOT1P1:2:3eac947f3b3030a4496fc61eea4dd319,2,B_LOW,Closed,BeLoT1,1,BeLoT1P1,50.7696403,3.7534763,2020-08-03,"Cyr Mestdagh, Stephanie Schelfhout",1899-12-31T20:28:00Z,1899-12-31T05:45:00Z,wl,hazelaaruil,Nut-tree Tussock,Noctuelle du coudrier,Colocasia coryli,1,fairly common,Noctuidae,Cloudy,13,18,14.94444444
UGENT:FORMICA_LEPIDOPTERA:BELOT1P1:2:c76bdbc7384b20b0e239d31db7113adb,2,B_LOW,Closed,BeLoT1,1,BeLoT1P1,50.7696403,3.7534763,2020-08-03,"Cyr Mestdagh, Stephanie Schelfhout",1899-12-31T20:28:00Z,1899-12-31T05:45:00Z,mo,gewone worteluil,Heart and Dart,Double-Tache,Agrotis exclamationis,1,common,Noctuidae,Cloudy,13,18,14.94444444
UGENT:FORMICA_LEPIDOPTERA:BELOT1P1:2:7f8f47f50182c309d6c7145c23d90009,2,B_LOW,Closed,BeLoT1,1,BeLoT1P1,50.7696403,3.7534763,2020-08-03,"Cyr Mestdagh, Stephanie Schelfhout",1899-12-31T20:28:00Z,1899-12-31T05:45:00Z,wl,zomervlinder,Large Emerald,Grande naïade,Geometra papilionaria,1,common,Geometridae,Cloudy,13,18,14.94444444
UGENT:FORMICA_LEPIDOPTERA:BELOT1P1:2:78ea57703c7f9aef447f7dd54c7bebab,2,B_LOW,Closed,BeLoT1,1,BeLoT1P1,50.7696403,3.7534763,2020-08-03,"Cyr Mestdagh, Stephanie Schelfhout",1899-12-31T20:28:00Z,1899-12-31T05:45:00Z,mm,gerande spanner,Clouded Border,Bordure entrecoupée,Lomaspilis marginata,1,common,Geometridae,Cloudy,13,18,14.94444444
UGENT:FORMICA_LEPIDOPTERA:BELOT1P1:2:02b868e5cb3002cb02ec9d0db2d0866a,2,B_LOW,Closed,BeLoT1,1,BeLoT1P1,50.7696403,3.7534763,2020-08-03,"Cyr Mestdagh, Stephanie Schelfhout",1899-12-31T20:28:00Z,1899-12-31T05:45:00Z,w,geelblad,August Thorn,Ennomos du chêne,Ennomos quercinaria,2,fairly common,Geometridae,Cloudy,13,18,14.94444444
UGENT:FORMICA_LEPIDOPTERA:BELOT1P1:2:f80bdd62b7347ce260d30f684af501b8,2,B_LOW,Closed,BeLoT1,1,BeLoT1P1,50.7696403,3.7534763,2020-08-03,"Cyr Mestdagh, Stephanie Schelfhout",1899-12-31T20:28:00Z,1899-12-31T05:45:00Z,wl,geelbruine bandspanner,Barred Umber,Numérie poudrée,Plagodis pulveraria,2,fairly common,Geometridae,Cloudy,13,18,14.94444444
UGENT:FORMICA_LEPIDOPTERA:BELOT1P1:2:b51651dc6abe9f3c117aada079f76eb4,2,B_LOW,Closed,BeLoT1,1,BeLoT1P1,50.7696403,3.7534763,2020-08-03,"Cyr Mestdagh, Stephanie Schelfhout",1899-12-31T20:28:00Z,1899-12-31T05:45:00Z,mm,kroonvogeltje,Coxcomb Prominent,Crête de coq,Ptilodon capucina,1,fairly common,Notodontidae,Cloudy,13,18,14.94444444
UGENT:FORMICA_LEPIDOPTERA:BELOT1P1:3:62d270315bce936e51467470ee77be0f,3,B_LOW,Closed,BeLoT1,1,BeLoT1P1,50.7696403,3.7534763,2020-09-09,"Cyr Mestdagh, Axel De Pauw",1899-12-31T19:14:00Z,1899-12-31T06:42:00Z,mm,appeltak,Light Emerald,Céladon,Campaea margaritaria,4,common,Geometridae,Cloudy,16.5,18.5,17.45454545
UGENT:FORMICA_LEPIDOPTERA:BELOT1P1:3:f7a6b9249ecb6224fcf8a63a7f62495c,3,B_LOW,Closed,BeLoT1,1,BeLoT1P1,50.7696403,3.7534763,2020-09-09,"Cyr Mestdagh, Axel De Pauw",1899-12-31T19:14:00Z,1899-12-31T06:42:00Z,mm,huismoeder,Large Yellow Underwing,Hibou,Noctua pronuba,4,common,Noctuidae,Cloudy,16.5,18.5,17.45454545
UGENT:FORMICA_LEPIDOPTERA:BELOT1P1:3:6869760ccaca20048c2c9bfe3c835a8e,3,B_LOW,Closed,BeLoT1,1,BeLoT1P1,50.7696403,3.7534763,2020-09-09,"Cyr Mestdagh, Axel De Pauw",1899-12-31T19:14:00Z,1899-12-31T06:42:00Z,mm,vierkantvlekuil,Square-spot Rustic,Trimaculée,Xestia xanthographa,1,common,Noctuidae,Cloudy,16.5,18.5,17.45454545
UGENT:FORMICA_LEPIDOPTERA:BELOT1P1:3:51c6f0b0b2e5e6c9a8f8dad27e80e3df,3,B_LOW,Closed,BeLoT1,1,BeLoT1P1,50.7696403,3.7534763,2020-09-09,"Cyr Mestdagh, Axel De Pauw",1899-12-31T19:14:00Z,1899-12-31T06:42:00Z,mm,bruine snuituil,Snout,Hypène proboscidale,Hypena proboscidalis,2,common,Erebidae,Cloudy,16.5,18.5,17.45454545
UGENT:FORMICA_LEPIDOPTERA:BELOT1P1:4:0b6775728e080e898defd7f15da57b61,4,B_LOW,Closed,BeLoT1,1,BeLoT1P1,50.7696403,3.7534763,2020-10-23,"Pieter Vangansbeke, Karen De Pauw, Sanne Van Den Berghe",1899-12-31T18:40:00Z,1899-12-31T08:10:00Z,mm,gepluimde spanner,Feathered Thorn,Himère Plume,Colotois pennaria,3,common,Geometridae,"Cloudy, Mysty",11,14.5,12.46428571
UGENT:FORMICA_LEPIDOPTERA:BELOT1P1:4:bb818e89b917539a8963b31edb08dab0,4,B_LOW,Closed,BeLoT1,1,BeLoT1P1,50.7696403,3.7534763,2020-10-23,"Pieter Vangansbeke, Karen De Pauw, Sanne Van Den Berghe",1899-12-31T18:40:00Z,1899-12-31T08:10:00Z,mo,zwartbandspanner,Garden Carpet,Incertaine,Xanthorhoe fluctuata,1,fairly common,Geometridae,"Cloudy, Mysty",11,14.5,12.46428571
UGENT:FORMICA_LEPIDOPTERA:BELOT1P1:4:3fd16a8d7a1ea6741fc18942c7269a17,4,B_LOW,Closed,BeLoT1,1,BeLoT1P1,50.7696403,3.7534763,2020-10-23,"Pieter Vangansbeke, Karen De Pauw, Sanne Van Den Berghe",1899-12-31T18:40:00Z,1899-12-31T08:10:00Z,w,herfstspanner,November Moth,Épirrite diluée,Epirrita dilutata,17,common,Geometridae,"Cloudy, Mysty",11,14.5,12.46428571
UGENT:FORMICA_LEPIDOPTERA:BELOT1P1:4:523a1d2a71d6d9ebbfcfdcc180ef294d,4,B_LOW,Closed,BeLoT1,1,BeLoT1P1,50.7696403,3.7534763,2020-10-23,"Pieter Vangansbeke, Karen De Pauw, Sanne Van Den Berghe",1899-12-31T18:40:00Z,1899-12-31T08:10:00Z,w,bleke novemberspanner,Pale November Moth,Épirrite de Christy,Epirrita christyi,12,rare,Geometridae,"Cloudy, Mysty",11,14.5,12.46428571
UGENT:FORMICA_LEPIDOPTERA:BELOT1P3:1:0638d2f4f0ce3f46cdac0404ee9b8b28,1,B_LOW,Closed,BeLoT1,3,BeLoT1P3,50.7697925,3.7533841,2020-06-19,"Cyr Mestdagh, Pepijn Boeraeve",1899-12-31T21:02:00Z,1899-12-31T05:02:00Z,w,grote spikkelspanner,Great Oak Beauty,Boarmie du chêne,Hypomecis roboraria,4,fairly common,Geometridae,Clear sky,13.5,16,14.9375
UGENT:FORMICA_LEPIDOPTERA:BELOT1P3:1:c0177071ec3627fca8bc2457861f687b,1,B_LOW,Closed,BeLoT1,3,BeLoT1P3,50.7697925,3.7533841,2020-06-19,"Cyr Mestdagh, Pepijn Boeraeve",1899-12-31T21:02:00Z,1899-12-31T05:02:00Z,wl,wapendrager,Buff-tip,Bucéphale,Phalera bucephala,1,common,Notodontidae,Clear sky,13.5,16,14.9375
UGENT:FORMICA_LEPIDOPTERA:BELOT1P3:1:7f8f47f50182c309d6c7145c23d90009,1,B_LOW,Closed,BeLoT1,3,BeLoT1P3,50.7697925,3.7533841,2020-06-19,"Cyr Mestdagh, Pepijn Boeraeve",1899-12-31T21:02:00Z,1899-12-31T05:02:00Z,wl,zomervlinder,Large Emerald,Grande naïade,Geometra papilionaria,1,common,Geometridae,Clear sky,13.5,16,14.9375
UGENT:FORMICA_LEPIDOPTERA:BELOT1P3:1:7d4111e375e946072d14e9785d8fb43e,1,B_LOW,Closed,BeLoT1,3,BeLoT1P3,50.7697925,3.7533841,2020-06-19,"Cyr Mestdagh, Pepijn Boeraeve",1899-12-31T21:02:00Z,1899-12-31T05:02:00Z,mm,vlekstipspanner,Single-dotted Wave,Phalène écussonnée,Idaea dimidiata,1,common,Geometridae,Clear sky,13.5,16,14.9375
UGENT:FORMICA_LEPIDOPTERA:BELOT1P3:1:15536dc8e942e3950c2a575c9394ca0f,1,B_LOW,Closed,BeLoT1,3,BeLoT1P3,50.7697925,3.7533841,2020-06-19,"Cyr Mestdagh, Pepijn Boeraeve",1899-12-31T21:02:00Z,1899-12-31T05:02:00Z,mm,gewone bandspanner,Common Carpet,Alternée,Epirrhoe alternata,1,common,Geometridae,Clear sky,13.5,16,14.9375
UGENT:FORMICA_LEPIDOPTERA:BELOT1P3:1:d15259ddf9ded4ae2904d287ff50fe74,1,B_LOW,Closed,BeLoT1,3,BeLoT1P3,50.7697925,3.7533841,2020-06-19,"Cyr Mestdagh, Pepijn Boeraeve",1899-12-31T21:02:00Z,1899-12-31T05:02:00Z,mo,vlasbekdwergspanner,Toadflax Pug,Eupithécie de la linaire,Eupithecia linariata,2,fairly common,Geometridae,Clear sky,13.5,16,14.9375
UGENT:FORMICA_LEPIDOPTERA:BELOT1P3:1:b7c4f6d0b7feaf2bbe75eba00a1eee38,1,B_LOW,Closed,BeLoT1,3,BeLoT1P3,50.7697925,3.7533841,2020-06-19,"Cyr Mestdagh, Pepijn Boeraeve",1899-12-31T21:02:00Z,1899-12-31T05:02:00Z,wl,peppel-orvlinder,Figure of Eighty,Octogésime,Tethea ocularis,1,fairly common,Drepanidae,Clear sky,13.5,16,14.9375
UGENT:FORMICA_LEPIDOPTERA:BELOT1P3:1:d3f50fcde8700253f1e0cbf7be5db2ed,1,B_LOW,Closed,BeLoT1,3,BeLoT1P3,50.7697925,3.7533841,2020-06-19,"Cyr Mestdagh, Pepijn Boeraeve",1899-12-31T21:02:00Z,1899-12-31T05:02:00Z,mm,ringspikkelspanner,Pale Oak Beauty,Boarmie apparentée,Hypomecis punctinalis,2,common,Geometridae,Clear sky,13.5,16,14.9375
UGENT:FORMICA_LEPIDOPTERA:BELOT1P3:1:62d270315bce936e51467470ee77be0f,1,B_LOW,Closed,BeLoT1,3,BeLoT1P3,50.7697925,3.7533841,2020-06-19,"Cyr Mestdagh, Pepijn Boeraeve",1899-12-31T21:02:00Z,1899-12-31T05:02:00Z,mm,appeltak,Light Emerald,Céladon,Campaea margaritaria,2,common,Geometridae,Clear sky,13.5,16,14.9375
UGENT:FORMICA_LEPIDOPTERA:BELOT1P3:1:fbd865ac6d889ff6ba21cab86dfdcd5d,1,B_LOW,Closed,BeLoT1,3,BeLoT1P3,50.7697925,3.7533841,2020-06-19,"Cyr Mestdagh, Pepijn Boeraeve",1899-12-31T21:02:00Z,1899-12-31T05:02:00Z,mm,dwergstipspanner,Dwarf Cream Wave,Acidalie familière,Idaea fuscovenosa,1,fairly common,Geometridae,Clear sky,13.5,16,14.9375
UGENT:FORMICA_LEPIDOPTERA:BELOT1P3:1:912b2bf1927ec338045a5f015cf2851e,1,B_LOW,Closed,BeLoT1,3,BeLoT1P3,50.7697925,3.7533841,2020-06-19,"Cyr Mestdagh, Pepijn Boeraeve",1899-12-31T21:02:00Z,1899-12-31T05:02:00Z,mm,variabele spikkelspanner,Mottled Beauty,Boarmie recourbée,Alcis repandata,2,common,Geometridae,Clear sky,13.5,16,14.9375
UGENT:FORMICA_LEPIDOPTERA:BELOT1P3:1:d606918d87977732aa9bd4841b6ba30f,1,B_LOW,Closed,BeLoT1,3,BeLoT1P3,50.7697925,3.7533841,2020-06-19,"Cyr Mestdagh, Pepijn Boeraeve",1899-12-31T21:02:00Z,1899-12-31T05:02:00Z,mm,gele agaatspanner,Barred Straw,Cidarie pyrale,Gandaritis pyraliata,1,common,Geometridae,Clear sky,13.5,16,14.9375
UGENT:FORMICA_LEPIDOPTERA:BELOT1P3:1:e8519d57dfb2a2d6d792c1213725324e,1,B_LOW,Closed,BeLoT1,3,BeLoT1P3,50.7697925,3.7533841,2020-06-19,"Cyr Mestdagh, Pepijn Boeraeve",1899-12-31T21:02:00Z,1899-12-31T05:02:00Z,wl,witte schaduwspanner,Witte schaduwspanner,Phalène satinée,Lomographa temerata,1,fairly common,Geometridae,Clear sky,13.5,16,14.9375
UGENT:FORMICA_LEPIDOPTERA:BELOT1P3:1:78ea57703c7f9aef447f7dd54c7bebab,1,B_LOW,Closed,BeLoT1,3,BeLoT1P3,50.7697925,3.7533841,2020-06-19,"Cyr Mestdagh, Pepijn Boeraeve",1899-12-31T21:02:00Z,1899-12-31T05:02:00Z,mm,gerande spanner,Clouded Border,Bordure entrecoupée,Lomaspilis marginata,1,common,Geometridae,Clear sky,13.5,16,14.9375
UGENT:FORMICA_LEPIDOPTERA:BELOT1P3:1:c33fb61c25e0423103210f8294b7a7ad,1,B_LOW,Closed,BeLoT1,3,BeLoT1P3,50.7697925,3.7533841,2020-06-19,"Cyr Mestdagh, Pepijn Boeraeve",1899-12-31T21:02:00Z,1899-12-31T05:02:00Z,mm,grijze stipspanner,Riband Wave,Impolie,Idaea aversata,2,fairly common,Geometridae,Clear sky,13.5,16,14.9375
UGENT:FORMICA_LEPIDOPTERA:BELOT1P3:2:3eac947f3b3030a4496fc61eea4dd319,2,B_LOW,Closed,BeLoT1,3,BeLoT1P3,50.7697925,3.7533841,2020-08-03,"Cyr Mestdagh, Stephanie Schelfhout",1899-12-31T20:28:00Z,1899-12-31T05:45:00Z,wl,hazelaaruil,Nut-tree Tussock,Noctuelle du coudrier,Colocasia coryli,2,fairly common,Noctuidae,Cloudy,13,18,15.05555556
UGENT:FORMICA_LEPIDOPTERA:BELOT1P3:2:697d79a8a5d6ebca138bd8df84d29b6b,2,B_LOW,Closed,BeLoT1,3,BeLoT1P3,50.7697925,3.7533841,2020-08-03,"Cyr Mestdagh, Stephanie Schelfhout",1899-12-31T20:28:00Z,1899-12-31T05:45:00Z,w,slakrups,Festoon,Tortue,Apoda limacodes,1,common,Limacodidae,Cloudy,13,18,15.05555556
UGENT:FORMICA_LEPIDOPTERA:BELOT1P3:2:c8fe2bcc91ce62bbe8a385c4f7a6f298,2,B_LOW,Closed,BeLoT1,3,BeLoT1P3,50.7697925,3.7533841,2020-08-03,"Cyr Mestdagh, Stephanie Schelfhout",1899-12-31T20:28:00Z,1899-12-31T05:45:00Z,w,nonvlinder,Black Arches,Cul noir,Lymantria monacha,2,fairly common,Erebidae,Cloudy,13,18,15.05555556
